x,y,polygon_id
146,185,1
147,185,1
148,185,1
149,185,1
150,185,1
151,185,1
152,185,1
153,185,1
154,185,1
155,185,1
156,185,1
157,185,1
158,185,1
159,185,1
160,185,1
161,185,1
162,185,1
163,185,1
164,185,1
165,185,1
166,185,1
167,185,1
168,185,1
169,185,1
170,185,1
171,185,1
172,185,1
173,185,1
174,185,1
175,185,1
176,185,1
98,186,1
99,186,1
100,186,1
101,186,1
102,186,1
103,186,1
104,186,1
105,186,1
106,186,1
107,186,1
108,186,1
109,186,1
110,186,1
111,186,1
112,186,1
113,186,1
114,186,1
115,186,1
116,186,1
117,186,1
118,186,1
119,186,1
120,186,1
121,186,1
122,186,1
123,186,1
124,186,1
125,186,1
126,186,1
127,186,1
128,186,1
129,186,1
130,186,1
131,186,1
132,186,1
133,186,1
134,186,1
135,186,1
136,186,1
137,186,1
138,186,1
139,186,1
140,186,1
141,186,1
142,186,1
143,186,1
144,186,1
145,186,1
146,186,1
147,186,1
148,186,1
149,186,1
150,186,1
151,186,1
152,186,1
153,186,1
154,186,1
155,186,1
156,186,1
157,186,1
158,186,1
159,186,1
160,186,1
161,186,1
162,186,1
163,186,1
164,186,1
165,186,1
166,186,1
167,186,1
168,186,1
169,186,1
170,186,1
171,186,1
172,186,1
173,186,1
174,186,1
175,186,1
176,186,1
98,187,1
99,187,1
100,187,1
101,187,1
102,187,1
103,187,1
104,187,1
105,187,1
106,187,1
107,187,1
108,187,1
109,187,1
110,187,1
111,187,1
112,187,1
113,187,1
114,187,1
115,187,1
116,187,1
117,187,1
118,187,1
119,187,1
120,187,1
121,187,1
122,187,1
123,187,1
124,187,1
125,187,1
126,187,1
127,187,1
128,187,1
129,187,1
130,187,1
131,187,1
132,187,1
133,187,1
134,187,1
135,187,1
136,187,1
137,187,1
138,187,1
139,187,1
140,187,1
141,187,1
142,187,1
143,187,1
144,187,1
145,187,1
146,187,1
147,187,1
148,187,1
149,187,1
150,187,1
151,187,1
152,187,1
153,187,1
154,187,1
155,187,1
156,187,1
157,187,1
158,187,1
159,187,1
160,187,1
161,187,1
162,187,1
163,187,1
164,187,1
165,187,1
166,187,1
167,187,1
168,187,1
169,187,1
170,187,1
171,187,1
172,187,1
173,187,1
174,187,1
175,187,1
176,187,1
98,188,1
99,188,1
100,188,1
101,188,1
102,188,1
103,188,1
104,188,1
105,188,1
106,188,1
107,188,1
108,188,1
109,188,1
110,188,1
111,188,1
112,188,1
113,188,1
114,188,1
115,188,1
116,188,1
117,188,1
118,188,1
119,188,1
120,188,1
121,188,1
122,188,1
123,188,1
124,188,1
125,188,1
126,188,1
127,188,1
128,188,1
129,188,1
130,188,1
131,188,1
132,188,1
133,188,1
134,188,1
135,188,1
136,188,1
137,188,1
138,188,1
139,188,1
140,188,1
141,188,1
142,188,1
143,188,1
144,188,1
145,188,1
146,188,1
147,188,1
148,188,1
149,188,1
150,188,1
151,188,1
152,188,1
153,188,1
154,188,1
155,188,1
156,188,1
157,188,1
158,188,1
159,188,1
160,188,1
161,188,1
162,188,1
163,188,1
164,188,1
165,188,1
166,188,1
167,188,1
168,188,1
169,188,1
170,188,1
171,188,1
172,188,1
173,188,1
174,188,1
175,188,1
176,188,1
177,188,1
97,189,1
98,189,1
99,189,1
100,189,1
101,189,1
102,189,1
103,189,1
104,189,1
105,189,1
106,189,1
107,189,1
108,189,1
109,189,1
110,189,1
111,189,1
112,189,1
113,189,1
114,189,1
115,189,1
116,189,1
117,189,1
118,189,1
119,189,1
120,189,1
121,189,1
122,189,1
123,189,1
124,189,1
125,189,1
126,189,1
127,189,1
128,189,1
129,189,1
130,189,1
131,189,1
132,189,1
133,189,1
134,189,1
135,189,1
136,189,1
137,189,1
138,189,1
139,189,1
140,189,1
141,189,1
142,189,1
143,189,1
144,189,1
145,189,1
146,189,1
147,189,1
148,189,1
149,189,1
150,189,1
151,189,1
152,189,1
153,189,1
154,189,1
155,189,1
156,189,1
157,189,1
158,189,1
159,189,1
160,189,1
161,189,1
162,189,1
163,189,1
164,189,1
165,189,1
166,189,1
167,189,1
168,189,1
169,189,1
170,189,1
171,189,1
172,189,1
173,189,1
174,189,1
175,189,1
176,189,1
177,189,1
97,190,1
98,190,1
99,190,1
100,190,1
101,190,1
102,190,1
103,190,1
104,190,1
105,190,1
106,190,1
107,190,1
108,190,1
109,190,1
110,190,1
111,190,1
112,190,1
113,190,1
114,190,1
115,190,1
116,190,1
117,190,1
118,190,1
119,190,1
120,190,1
121,190,1
122,190,1
123,190,1
124,190,1
125,190,1
126,190,1
127,190,1
128,190,1
129,190,1
130,190,1
131,190,1
132,190,1
133,190,1
134,190,1
135,190,1
136,190,1
137,190,1
138,190,1
139,190,1
140,190,1
141,190,1
142,190,1
143,190,1
144,190,1
145,190,1
146,190,1
147,190,1
148,190,1
149,190,1
150,190,1
151,190,1
152,190,1
153,190,1
154,190,1
155,190,1
156,190,1
157,190,1
158,190,1
159,190,1
160,190,1
161,190,1
162,190,1
163,190,1
164,190,1
165,190,1
166,190,1
167,190,1
168,190,1
169,190,1
170,190,1
171,190,1
172,190,1
173,190,1
174,190,1
175,190,1
176,190,1
177,190,1
97,191,1
98,191,1
99,191,1
100,191,1
101,191,1
102,191,1
103,191,1
104,191,1
105,191,1
106,191,1
107,191,1
108,191,1
109,191,1
110,191,1
111,191,1
112,191,1
113,191,1
114,191,1
115,191,1
116,191,1
117,191,1
118,191,1
119,191,1
120,191,1
121,191,1
122,191,1
123,191,1
124,191,1
125,191,1
126,191,1
127,191,1
128,191,1
129,191,1
130,191,1
131,191,1
132,191,1
133,191,1
134,191,1
135,191,1
136,191,1
137,191,1
138,191,1
139,191,1
140,191,1
141,191,1
142,191,1
143,191,1
144,191,1
145,191,1
146,191,1
147,191,1
148,191,1
149,191,1
150,191,1
151,191,1
152,191,1
153,191,1
154,191,1
155,191,1
156,191,1
157,191,1
158,191,1
159,191,1
160,191,1
161,191,1
162,191,1
163,191,1
164,191,1
165,191,1
166,191,1
167,191,1
168,191,1
169,191,1
170,191,1
171,191,1
172,191,1
173,191,1
174,191,1
175,191,1
176,191,1
177,191,1
178,191,1
96,192,1
97,192,1
98,192,1
99,192,1
100,192,1
101,192,1
102,192,1
103,192,1
104,192,1
105,192,1
106,192,1
107,192,1
108,192,1
109,192,1
110,192,1
111,192,1
112,192,1
113,192,1
114,192,1
115,192,1
116,192,1
117,192,1
118,192,1
119,192,1
120,192,1
121,192,1
122,192,1
123,192,1
124,192,1
125,192,1
126,192,1
127,192,1
128,192,1
129,192,1
130,192,1
131,192,1
132,192,1
133,192,1
134,192,1
135,192,1
136,192,1
137,192,1
138,192,1
139,192,1
140,192,1
141,192,1
142,192,1
143,192,1
144,192,1
145,192,1
146,192,1
147,192,1
148,192,1
149,192,1
150,192,1
151,192,1
152,192,1
153,192,1
154,192,1
155,192,1
156,192,1
157,192,1
158,192,1
159,192,1
160,192,1
161,192,1
162,192,1
163,192,1
164,192,1
165,192,1
166,192,1
167,192,1
168,192,1
169,192,1
170,192,1
171,192,1
172,192,1
173,192,1
174,192,1
175,192,1
176,192,1
177,192,1
178,192,1
96,193,1
97,193,1
98,193,1
99,193,1
100,193,1
101,193,1
102,193,1
103,193,1
104,193,1
105,193,1
106,193,1
107,193,1
108,193,1
109,193,1
110,193,1
111,193,1
112,193,1
113,193,1
114,193,1
115,193,1
116,193,1
117,193,1
118,193,1
119,193,1
120,193,1
121,193,1
122,193,1
123,193,1
124,193,1
125,193,1
126,193,1
127,193,1
128,193,1
129,193,1
130,193,1
131,193,1
132,193,1
133,193,1
134,193,1
135,193,1
136,193,1
137,193,1
138,193,1
139,193,1
140,193,1
141,193,1
142,193,1
143,193,1
144,193,1
145,193,1
146,193,1
147,193,1
148,193,1
149,193,1
150,193,1
151,193,1
152,193,1
153,193,1
154,193,1
155,193,1
156,193,1
157,193,1
158,193,1
159,193,1
160,193,1
161,193,1
162,193,1
163,193,1
164,193,1
165,193,1
166,193,1
167,193,1
168,193,1
169,193,1
170,193,1
171,193,1
172,193,1
173,193,1
174,193,1
175,193,1
176,193,1
177,193,1
178,193,1
96,194,1
97,194,1
98,194,1
99,194,1
100,194,1
101,194,1
102,194,1
103,194,1
104,194,1
105,194,1
106,194,1
107,194,1
108,194,1
109,194,1
110,194,1
111,194,1
112,194,1
113,194,1
114,194,1
115,194,1
116,194,1
117,194,1
118,194,1
119,194,1
120,194,1
121,194,1
122,194,1
123,194,1
124,194,1
125,194,1
126,194,1
127,194,1
128,194,1
129,194,1
130,194,1
131,194,1
132,194,1
133,194,1
134,194,1
135,194,1
136,194,1
137,194,1
138,194,1
139,194,1
140,194,1
141,194,1
142,194,1
143,194,1
144,194,1
145,194,1
146,194,1
147,194,1
148,194,1
149,194,1
150,194,1
151,194,1
152,194,1
153,194,1
154,194,1
155,194,1
156,194,1
157,194,1
158,194,1
159,194,1
160,194,1
161,194,1
162,194,1
163,194,1
164,194,1
165,194,1
166,194,1
167,194,1
168,194,1
169,194,1
170,194,1
171,194,1
172,194,1
173,194,1
174,194,1
175,194,1
176,194,1
177,194,1
178,194,1
179,194,1
95,195,1
96,195,1
97,195,1
98,195,1
99,195,1
100,195,1
101,195,1
102,195,1
103,195,1
104,195,1
105,195,1
106,195,1
107,195,1
108,195,1
109,195,1
110,195,1
111,195,1
112,195,1
113,195,1
114,195,1
115,195,1
116,195,1
117,195,1
118,195,1
119,195,1
120,195,1
121,195,1
122,195,1
123,195,1
124,195,1
125,195,1
126,195,1
127,195,1
128,195,1
129,195,1
130,195,1
131,195,1
132,195,1
133,195,1
134,195,1
135,195,1
136,195,1
137,195,1
138,195,1
139,195,1
140,195,1
141,195,1
142,195,1
143,195,1
144,195,1
145,195,1
146,195,1
147,195,1
148,195,1
149,195,1
150,195,1
151,195,1
152,195,1
153,195,1
154,195,1
155,195,1
156,195,1
157,195,1
158,195,1
159,195,1
160,195,1
161,195,1
162,195,1
163,195,1
164,195,1
165,195,1
166,195,1
167,195,1
168,195,1
169,195,1
170,195,1
171,195,1
172,195,1
173,195,1
174,195,1
175,195,1
176,195,1
177,195,1
178,195,1
179,195,1
95,196,1
96,196,1
97,196,1
98,196,1
99,196,1
100,196,1
101,196,1
102,196,1
103,196,1
104,196,1
105,196,1
106,196,1
107,196,1
108,196,1
109,196,1
110,196,1
111,196,1
112,196,1
113,196,1
114,196,1
115,196,1
116,196,1
117,196,1
118,196,1
119,196,1
120,196,1
121,196,1
122,196,1
123,196,1
124,196,1
125,196,1
126,196,1
127,196,1
128,196,1
129,196,1
130,196,1
131,196,1
132,196,1
133,196,1
134,196,1
135,196,1
136,196,1
137,196,1
138,196,1
139,196,1
140,196,1
141,196,1
142,196,1
143,196,1
144,196,1
145,196,1
146,196,1
147,196,1
148,196,1
149,196,1
150,196,1
151,196,1
152,196,1
153,196,1
154,196,1
155,196,1
156,196,1
157,196,1
158,196,1
159,196,1
160,196,1
161,196,1
162,196,1
163,196,1
164,196,1
165,196,1
166,196,1
167,196,1
168,196,1
169,196,1
170,196,1
171,196,1
172,196,1
173,196,1
174,196,1
175,196,1
176,196,1
177,196,1
178,196,1
179,196,1
95,197,1
96,197,1
97,197,1
98,197,1
99,197,1
100,197,1
101,197,1
102,197,1
103,197,1
104,197,1
105,197,1
106,197,1
107,197,1
108,197,1
109,197,1
110,197,1
111,197,1
112,197,1
113,197,1
114,197,1
115,197,1
116,197,1
117,197,1
118,197,1
119,197,1
120,197,1
121,197,1
122,197,1
123,197,1
124,197,1
125,197,1
126,197,1
127,197,1
128,197,1
129,197,1
130,197,1
131,197,1
132,197,1
133,197,1
134,197,1
135,197,1
136,197,1
137,197,1
138,197,1
139,197,1
140,197,1
141,197,1
142,197,1
143,197,1
144,197,1
145,197,1
146,197,1
147,197,1
148,197,1
149,197,1
150,197,1
151,197,1
152,197,1
153,197,1
154,197,1
155,197,1
156,197,1
157,197,1
158,197,1
159,197,1
160,197,1
161,197,1
162,197,1
163,197,1
164,197,1
165,197,1
166,197,1
167,197,1
168,197,1
169,197,1
170,197,1
171,197,1
172,197,1
173,197,1
174,197,1
175,197,1
176,197,1
177,197,1
178,197,1
179,197,1
180,197,1
94,198,1
95,198,1
96,198,1
97,198,1
98,198,1
99,198,1
100,198,1
101,198,1
102,198,1
103,198,1
104,198,1
105,198,1
106,198,1
107,198,1
108,198,1
109,198,1
110,198,1
111,198,1
112,198,1
113,198,1
114,198,1
115,198,1
116,198,1
117,198,1
118,198,1
119,198,1
120,198,1
121,198,1
122,198,1
123,198,1
124,198,1
125,198,1
126,198,1
127,198,1
128,198,1
129,198,1
130,198,1
131,198,1
132,198,1
133,198,1
134,198,1
135,198,1
136,198,1
137,198,1
138,198,1
139,198,1
140,198,1
141,198,1
142,198,1
143,198,1
144,198,1
145,198,1
146,198,1
147,198,1
148,198,1
149,198,1
150,198,1
151,198,1
152,198,1
153,198,1
154,198,1
155,198,1
156,198,1
157,198,1
158,198,1
159,198,1
160,198,1
161,198,1
162,198,1
163,198,1
164,198,1
165,198,1
166,198,1
167,198,1
168,198,1
169,198,1
170,198,1
171,198,1
172,198,1
173,198,1
174,198,1
175,198,1
176,198,1
177,198,1
178,198,1
179,198,1
180,198,1
94,199,1
95,199,1
96,199,1
97,199,1
98,199,1
99,199,1
100,199,1
101,199,1
102,199,1
103,199,1
104,199,1
105,199,1
106,199,1
107,199,1
108,199,1
109,199,1
110,199,1
111,199,1
112,199,1
113,199,1
114,199,1
115,199,1
116,199,1
117,199,1
118,199,1
119,199,1
120,199,1
121,199,1
122,199,1
123,199,1
124,199,1
125,199,1
126,199,1
127,199,1
128,199,1
129,199,1
130,199,1
131,199,1
132,199,1
133,199,1
134,199,1
135,199,1
136,199,1
137,199,1
138,199,1
139,199,1
140,199,1
141,199,1
142,199,1
143,199,1
144,199,1
145,199,1
146,199,1
147,199,1
148,199,1
149,199,1
150,199,1
151,199,1
152,199,1
153,199,1
154,199,1
155,199,1
156,199,1
157,199,1
158,199,1
159,199,1
160,199,1
161,199,1
162,199,1
163,199,1
164,199,1
165,199,1
166,199,1
167,199,1
168,199,1
169,199,1
170,199,1
171,199,1
172,199,1
173,199,1
174,199,1
175,199,1
176,199,1
177,199,1
178,199,1
179,199,1
180,199,1
94,200,1
95,200,1
96,200,1
97,200,1
98,200,1
99,200,1
100,200,1
101,200,1
102,200,1
103,200,1
104,200,1
105,200,1
106,200,1
107,200,1
108,200,1
109,200,1
110,200,1
111,200,1
112,200,1
113,200,1
114,200,1
115,200,1
116,200,1
117,200,1
118,200,1
119,200,1
120,200,1
121,200,1
122,200,1
123,200,1
124,200,1
125,200,1
126,200,1
127,200,1
128,200,1
129,200,1
130,200,1
131,200,1
132,200,1
133,200,1
134,200,1
135,200,1
136,200,1
137,200,1
138,200,1
139,200,1
140,200,1
141,200,1
142,200,1
143,200,1
144,200,1
145,200,1
146,200,1
147,200,1
148,200,1
149,200,1
150,200,1
151,200,1
152,200,1
153,200,1
154,200,1
155,200,1
156,200,1
157,200,1
158,200,1
159,200,1
160,200,1
161,200,1
162,200,1
163,200,1
164,200,1
165,200,1
166,200,1
167,200,1
168,200,1
169,200,1
170,200,1
171,200,1
172,200,1
173,200,1
174,200,1
175,200,1
176,200,1
177,200,1
178,200,1
179,200,1
180,200,1
181,200,1
93,201,1
94,201,1
95,201,1
96,201,1
97,201,1
98,201,1
99,201,1
100,201,1
101,201,1
102,201,1
103,201,1
104,201,1
105,201,1
106,201,1
107,201,1
108,201,1
109,201,1
110,201,1
111,201,1
112,201,1
113,201,1
114,201,1
115,201,1
116,201,1
117,201,1
118,201,1
119,201,1
120,201,1
121,201,1
122,201,1
123,201,1
124,201,1
125,201,1
126,201,1
127,201,1
128,201,1
129,201,1
130,201,1
131,201,1
132,201,1
133,201,1
134,201,1
135,201,1
136,201,1
137,201,1
138,201,1
139,201,1
140,201,1
141,201,1
142,201,1
143,201,1
144,201,1
145,201,1
146,201,1
147,201,1
148,201,1
149,201,1
150,201,1
151,201,1
152,201,1
153,201,1
154,201,1
155,201,1
156,201,1
157,201,1
158,201,1
159,201,1
160,201,1
161,201,1
162,201,1
163,201,1
164,201,1
165,201,1
166,201,1
167,201,1
168,201,1
169,201,1
170,201,1
171,201,1
172,201,1
173,201,1
174,201,1
175,201,1
176,201,1
177,201,1
178,201,1
179,201,1
180,201,1
181,201,1
93,202,1
94,202,1
95,202,1
96,202,1
97,202,1
98,202,1
99,202,1
100,202,1
101,202,1
102,202,1
103,202,1
104,202,1
105,202,1
106,202,1
107,202,1
108,202,1
109,202,1
110,202,1
111,202,1
112,202,1
113,202,1
114,202,1
115,202,1
116,202,1
117,202,1
118,202,1
119,202,1
120,202,1
121,202,1
122,202,1
123,202,1
124,202,1
125,202,1
126,202,1
127,202,1
128,202,1
129,202,1
130,202,1
131,202,1
132,202,1
133,202,1
134,202,1
135,202,1
136,202,1
137,202,1
138,202,1
139,202,1
140,202,1
141,202,1
142,202,1
143,202,1
144,202,1
145,202,1
146,202,1
147,202,1
148,202,1
149,202,1
150,202,1
151,202,1
152,202,1
153,202,1
154,202,1
155,202,1
156,202,1
157,202,1
158,202,1
159,202,1
160,202,1
161,202,1
162,202,1
163,202,1
164,202,1
165,202,1
166,202,1
167,202,1
168,202,1
169,202,1
170,202,1
171,202,1
172,202,1
173,202,1
174,202,1
175,202,1
176,202,1
177,202,1
178,202,1
179,202,1
180,202,1
181,202,1
93,203,1
94,203,1
95,203,1
96,203,1
97,203,1
98,203,1
99,203,1
100,203,1
101,203,1
102,203,1
103,203,1
104,203,1
105,203,1
106,203,1
107,203,1
108,203,1
109,203,1
110,203,1
111,203,1
112,203,1
113,203,1
114,203,1
115,203,1
116,203,1
117,203,1
118,203,1
119,203,1
120,203,1
121,203,1
122,203,1
123,203,1
124,203,1
125,203,1
126,203,1
127,203,1
128,203,1
129,203,1
130,203,1
131,203,1
132,203,1
133,203,1
134,203,1
135,203,1
136,203,1
137,203,1
138,203,1
139,203,1
140,203,1
141,203,1
142,203,1
143,203,1
144,203,1
145,203,1
146,203,1
147,203,1
148,203,1
149,203,1
150,203,1
151,203,1
152,203,1
153,203,1
154,203,1
155,203,1
156,203,1
157,203,1
158,203,1
159,203,1
160,203,1
161,203,1
162,203,1
163,203,1
164,203,1
165,203,1
166,203,1
167,203,1
168,203,1
169,203,1
170,203,1
171,203,1
172,203,1
173,203,1
174,203,1
175,203,1
176,203,1
177,203,1
178,203,1
179,203,1
180,203,1
181,203,1
182,203,1
92,204,1
93,204,1
94,204,1
95,204,1
96,204,1
97,204,1
98,204,1
99,204,1
100,204,1
101,204,1
102,204,1
103,204,1
104,204,1
105,204,1
106,204,1
107,204,1
108,204,1
109,204,1
110,204,1
111,204,1
112,204,1
113,204,1
114,204,1
115,204,1
116,204,1
117,204,1
118,204,1
119,204,1
120,204,1
121,204,1
122,204,1
123,204,1
124,204,1
125,204,1
126,204,1
127,204,1
128,204,1
129,204,1
130,204,1
131,204,1
132,204,1
133,204,1
134,204,1
135,204,1
136,204,1
137,204,1
138,204,1
139,204,1
140,204,1
141,204,1
142,204,1
143,204,1
144,204,1
145,204,1
146,204,1
147,204,1
148,204,1
149,204,1
150,204,1
151,204,1
152,204,1
153,204,1
154,204,1
155,204,1
156,204,1
157,204,1
158,204,1
159,204,1
160,204,1
161,204,1
162,204,1
163,204,1
164,204,1
165,204,1
166,204,1
167,204,1
168,204,1
169,204,1
170,204,1
171,204,1
172,204,1
173,204,1
174,204,1
175,204,1
176,204,1
177,204,1
178,204,1
179,204,1
180,204,1
181,204,1
182,204,1
92,205,1
93,205,1
94,205,1
95,205,1
96,205,1
97,205,1
98,205,1
99,205,1
100,205,1
101,205,1
102,205,1
103,205,1
104,205,1
105,205,1
106,205,1
107,205,1
108,205,1
109,205,1
110,205,1
111,205,1
112,205,1
113,205,1
114,205,1
115,205,1
116,205,1
117,205,1
118,205,1
119,205,1
120,205,1
121,205,1
122,205,1
123,205,1
124,205,1
125,205,1
126,205,1
127,205,1
128,205,1
129,205,1
130,205,1
131,205,1
132,205,1
133,205,1
134,205,1
135,205,1
136,205,1
137,205,1
138,205,1
139,205,1
140,205,1
141,205,1
142,205,1
143,205,1
144,205,1
145,205,1
146,205,1
147,205,1
148,205,1
149,205,1
150,205,1
151,205,1
152,205,1
153,205,1
154,205,1
155,205,1
156,205,1
157,205,1
158,205,1
159,205,1
160,205,1
161,205,1
162,205,1
163,205,1
164,205,1
165,205,1
166,205,1
167,205,1
168,205,1
169,205,1
170,205,1
171,205,1
172,205,1
173,205,1
174,205,1
175,205,1
176,205,1
177,205,1
178,205,1
179,205,1
180,205,1
181,205,1
182,205,1
92,206,1
93,206,1
94,206,1
95,206,1
96,206,1
97,206,1
98,206,1
99,206,1
100,206,1
101,206,1
102,206,1
103,206,1
104,206,1
105,206,1
106,206,1
107,206,1
108,206,1
109,206,1
110,206,1
111,206,1
112,206,1
113,206,1
114,206,1
115,206,1
116,206,1
117,206,1
118,206,1
119,206,1
120,206,1
121,206,1
122,206,1
123,206,1
124,206,1
125,206,1
126,206,1
127,206,1
128,206,1
129,206,1
130,206,1
131,206,1
132,206,1
133,206,1
134,206,1
135,206,1
136,206,1
137,206,1
138,206,1
139,206,1
140,206,1
141,206,1
142,206,1
143,206,1
144,206,1
145,206,1
146,206,1
147,206,1
148,206,1
149,206,1
150,206,1
151,206,1
152,206,1
153,206,1
154,206,1
155,206,1
156,206,1
157,206,1
158,206,1
159,206,1
160,206,1
161,206,1
162,206,1
163,206,1
164,206,1
165,206,1
166,206,1
167,206,1
168,206,1
169,206,1
170,206,1
171,206,1
172,206,1
173,206,1
174,206,1
175,206,1
176,206,1
177,206,1
178,206,1
179,206,1
180,206,1
181,206,1
182,206,1
183,206,1
91,207,1
92,207,1
93,207,1
94,207,1
95,207,1
96,207,1
97,207,1
98,207,1
99,207,1
100,207,1
101,207,1
102,207,1
103,207,1
104,207,1
105,207,1
106,207,1
107,207,1
108,207,1
109,207,1
110,207,1
111,207,1
112,207,1
113,207,1
114,207,1
115,207,1
116,207,1
117,207,1
118,207,1
119,207,1
120,207,1
121,207,1
122,207,1
123,207,1
124,207,1
125,207,1
126,207,1
127,207,1
128,207,1
129,207,1
130,207,1
131,207,1
132,207,1
133,207,1
134,207,1
135,207,1
136,207,1
137,207,1
138,207,1
139,207,1
140,207,1
141,207,1
142,207,1
143,207,1
144,207,1
145,207,1
146,207,1
147,207,1
148,207,1
149,207,1
150,207,1
151,207,1
152,207,1
153,207,1
154,207,1
155,207,1
156,207,1
157,207,1
158,207,1
159,207,1
160,207,1
161,207,1
162,207,1
163,207,1
164,207,1
165,207,1
166,207,1
167,207,1
168,207,1
169,207,1
170,207,1
171,207,1
172,207,1
173,207,1
174,207,1
175,207,1
176,207,1
177,207,1
178,207,1
179,207,1
180,207,1
181,207,1
182,207,1
183,207,1
91,208,1
92,208,1
93,208,1
94,208,1
95,208,1
96,208,1
97,208,1
98,208,1
99,208,1
100,208,1
101,208,1
102,208,1
103,208,1
104,208,1
105,208,1
106,208,1
107,208,1
108,208,1
109,208,1
110,208,1
111,208,1
112,208,1
113,208,1
114,208,1
115,208,1
116,208,1
117,208,1
118,208,1
119,208,1
120,208,1
121,208,1
122,208,1
123,208,1
124,208,1
125,208,1
126,208,1
127,208,1
128,208,1
129,208,1
130,208,1
131,208,1
132,208,1
133,208,1
134,208,1
135,208,1
136,208,1
137,208,1
138,208,1
139,208,1
140,208,1
141,208,1
142,208,1
143,208,1
144,208,1
145,208,1
146,208,1
147,208,1
148,208,1
149,208,1
150,208,1
151,208,1
152,208,1
153,208,1
154,208,1
155,208,1
156,208,1
157,208,1
158,208,1
159,208,1
160,208,1
161,208,1
162,208,1
163,208,1
164,208,1
165,208,1
166,208,1
167,208,1
168,208,1
169,208,1
170,208,1
171,208,1
172,208,1
173,208,1
174,208,1
175,208,1
176,208,1
177,208,1
178,208,1
179,208,1
180,208,1
181,208,1
182,208,1
183,208,1
91,209,1
92,209,1
93,209,1
94,209,1
95,209,1
96,209,1
97,209,1
98,209,1
99,209,1
100,209,1
101,209,1
102,209,1
103,209,1
104,209,1
105,209,1
106,209,1
107,209,1
108,209,1
109,209,1
110,209,1
111,209,1
112,209,1
113,209,1
114,209,1
115,209,1
116,209,1
117,209,1
118,209,1
119,209,1
120,209,1
121,209,1
122,209,1
123,209,1
124,209,1
125,209,1
126,209,1
127,209,1
128,209,1
129,209,1
130,209,1
131,209,1
132,209,1
133,209,1
134,209,1
135,209,1
136,209,1
137,209,1
138,209,1
139,209,1
140,209,1
141,209,1
142,209,1
143,209,1
144,209,1
145,209,1
146,209,1
147,209,1
148,209,1
149,209,1
150,209,1
151,209,1
152,209,1
153,209,1
154,209,1
155,209,1
156,209,1
157,209,1
158,209,1
159,209,1
160,209,1
161,209,1
162,209,1
163,209,1
164,209,1
165,209,1
166,209,1
167,209,1
168,209,1
169,209,1
170,209,1
171,209,1
172,209,1
173,209,1
174,209,1
175,209,1
176,209,1
177,209,1
178,209,1
179,209,1
180,209,1
181,209,1
182,209,1
183,209,1
184,209,1
90,210,1
91,210,1
92,210,1
93,210,1
94,210,1
95,210,1
96,210,1
97,210,1
98,210,1
99,210,1
100,210,1
101,210,1
102,210,1
103,210,1
104,210,1
105,210,1
106,210,1
107,210,1
108,210,1
109,210,1
110,210,1
111,210,1
112,210,1
113,210,1
114,210,1
115,210,1
116,210,1
117,210,1
118,210,1
119,210,1
120,210,1
121,210,1
122,210,1
123,210,1
124,210,1
125,210,1
126,210,1
127,210,1
128,210,1
129,210,1
130,210,1
131,210,1
132,210,1
133,210,1
134,210,1
135,210,1
136,210,1
137,210,1
138,210,1
139,210,1
140,210,1
141,210,1
142,210,1
143,210,1
144,210,1
145,210,1
146,210,1
147,210,1
148,210,1
149,210,1
150,210,1
151,210,1
152,210,1
153,210,1
154,210,1
155,210,1
156,210,1
157,210,1
158,210,1
159,210,1
160,210,1
161,210,1
162,210,1
163,210,1
164,210,1
165,210,1
166,210,1
167,210,1
168,210,1
169,210,1
170,210,1
171,210,1
172,210,1
173,210,1
174,210,1
175,210,1
176,210,1
177,210,1
178,210,1
179,210,1
180,210,1
181,210,1
182,210,1
183,210,1
184,210,1
90,211,1
91,211,1
92,211,1
93,211,1
94,211,1
95,211,1
96,211,1
97,211,1
98,211,1
99,211,1
100,211,1
101,211,1
102,211,1
103,211,1
104,211,1
105,211,1
106,211,1
107,211,1
108,211,1
109,211,1
110,211,1
111,211,1
112,211,1
113,211,1
114,211,1
115,211,1
116,211,1
117,211,1
118,211,1
119,211,1
120,211,1
121,211,1
122,211,1
123,211,1
124,211,1
125,211,1
126,211,1
127,211,1
128,211,1
129,211,1
130,211,1
131,211,1
132,211,1
133,211,1
134,211,1
135,211,1
136,211,1
137,211,1
138,211,1
139,211,1
140,211,1
141,211,1
142,211,1
143,211,1
144,211,1
145,211,1
146,211,1
147,211,1
148,211,1
149,211,1
150,211,1
151,211,1
152,211,1
153,211,1
154,211,1
155,211,1
156,211,1
157,211,1
158,211,1
159,211,1
160,211,1
161,211,1
162,211,1
163,211,1
164,211,1
165,211,1
166,211,1
167,211,1
168,211,1
169,211,1
170,211,1
171,211,1
172,211,1
173,211,1
174,211,1
175,211,1
176,211,1
177,211,1
178,211,1
179,211,1
180,211,1
181,211,1
182,211,1
183,211,1
184,211,1
90,212,1
91,212,1
92,212,1
93,212,1
94,212,1
95,212,1
96,212,1
97,212,1
98,212,1
99,212,1
100,212,1
101,212,1
102,212,1
103,212,1
104,212,1
105,212,1
106,212,1
107,212,1
108,212,1
109,212,1
110,212,1
111,212,1
112,212,1
113,212,1
114,212,1
115,212,1
116,212,1
117,212,1
118,212,1
119,212,1
120,212,1
121,212,1
122,212,1
123,212,1
124,212,1
125,212,1
126,212,1
127,212,1
